indiv	rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
602839_S2	SUPER__1	1	244374582	61873743	240753352	98.5182	35.7547	38.1	51.7
602839_S2	SUPER__2	1	212563729	56190868	210686290	99.1168	37.224	38.1	54.2
602839_S2	SUPER__3	1	211792393	55962959	209796536	99.0576	37.1989	38.1	53.6
602839_S2	SUPER__4	1	121730464	31978151	120331687	98.8509	37.0718	38.1	52.4
602839_S2	SUPER__5	1	113776203	28981869	111002210	97.5619	35.9704	38.1	53.5
602839_S2	SUPER__6	1	111457381	29773828	110799314	99.4096	37.7548	38.1	55.2
602839_S2	SUPER__7	1	98951147	25893869	97531541	98.5653	36.9008	38.1	54.5
602839_S2	SUPER__8	1	93510542	24636785	92665363	99.0962	37.3217	38.1	54.9
602839_S2	SUPER__9	1	91912741	24450211	91142942	99.1625	37.6976	38.1	55.7
602839_S2	SUPER__10	1	84231690	22111227	83039156	98.5842	36.9761	38.1	53.8
602839_S2	SUPER__11	1	83622935	22330717	82649404	98.8358	37.5098	38.1	53.6
602839_S2	SUPER__12	1	81635540	21784247	80616174	98.7513	37.7972	38.1	52.7
602839_S2	SUPER__13	1	72972725	19404308	71848053	98.4588	37.6291	38.1	49.9
602839_S2	SUPER__14	1	61507012	16560341	59694497	97.0532	36.9891	37.8	49.4
602839_S2	SUPER__15	1	60856427	16386606	60357449	99.1801	37.9336	38.1	54.5
602839_S2	SUPER__16	1	55580494	15070769	55310712	99.5146	38.2831	38.1	55.6
602839_S2	SUPER__17	1	54681234	14187227	53531761	97.8979	36.5791	38	53.5
602839_S2	SUPER__18	1	52719951	13878489	52302704	99.2086	37.1925	38.1	55.6
602839_S2	SUPER__19	1	43711415	11656729	43285689	99.0261	37.7532	38.1	55.6
602839_S2	SUPER__20	1	28462450	7548998	28141060	98.8708	37.4352	38	55.2
602839_S2	SUPER__21	1	25775296	5442592	23755991	92.1657	29.5396	38	37.5
602839_S2	SUPER__22	1	17753772	4686179	17576059	98.999	36.8953	38	53.8
602839_S2	SUPER__23	1	2327365	615474	2309639	99.2384	37.2864	37.9	53.6
602842_S4	SUPER__1	1	244374582	49978708	240769965	98.525	29.029	36.8	52.4
602842_S4	SUPER__2	1	212563729	45594439	210878409	99.2071	30.3751	36.8	54.5
602842_S4	SUPER__3	1	211792393	45548155	209856508	99.086	30.4685	36.8	54
602842_S4	SUPER__4	1	121730464	25965214	120411522	98.9165	30.2977	36.8	52.9
602842_S4	SUPER__5	1	113776203	23308061	111139094	97.6822	29.0599	36.8	53.7
602842_S4	SUPER__6	1	111457381	23988142	110809206	99.4185	30.6007	36.8	55.6
602842_S4	SUPER__7	1	98951147	21066698	97556446	98.5905	30.1897	36.8	54.8
602842_S4	SUPER__8	1	93510542	19938598	92711965	99.146	30.3607	36.8	55.2
602842_S4	SUPER__9	1	91912741	19490939	91172422	99.1945	30.1662	36.8	55.8
602842_S4	SUPER__10	1	84231690	17896987	83020073	98.5616	30.1023	36.8	54
602842_S4	SUPER__11	1	83622935	18001421	82666959	98.8568	30.3719	36.8	53.8
602842_S4	SUPER__12	1	81635540	17635273	80684444	98.8349	30.7382	36.8	52.7
602842_S4	SUPER__13	1	72972725	15200170	71739327	98.3098	29.5897	36.8	51.3
602842_S4	SUPER__14	1	61507012	12943311	59695711	97.0551	29.1074	36.6	50.2
602842_S4	SUPER__15	1	60856427	13056444	60286376	99.0633	30.3461	36.8	54.8
602842_S4	SUPER__16	1	55580494	11905680	55285898	99.47	30.3867	36.8	56
602842_S4	SUPER__17	1	54681234	11214208	53446480	97.7419	28.99	36.8	53.9
602842_S4	SUPER__18	1	52719951	11161278	52249524	99.1077	30.0672	36.8	55.9
602842_S4	SUPER__19	1	43711415	9224435	43272247	98.9953	29.962	36.8	55.9
602842_S4	SUPER__20	1	28462450	5996341	28129752	98.8311	29.7794	36.8	55.2
602842_S4	SUPER__21	1	25775296	4657074	24214428	93.9443	25.4054	36.7	36.2
602842_S4	SUPER__22	1	17753772	3770152	17577816	99.0089	29.771	36.8	54
602842_S4	SUPER__23	1	2327365	493685	2308836	99.2039	29.9677	36.7	54.8
602843_S8	SUPER__1	1	244374582	47920045	240489096	98.41	27.7755	37.1	52.1
602843_S8	SUPER__2	1	212563729	43471567	210718701	99.132	28.881	37.1	54.3
602843_S8	SUPER__3	1	211792393	43744062	209737007	99.0295	29.1847	37	53.9
602843_S8	SUPER__4	1	121730464	25215111	120355121	98.8702	29.3749	37	52.8
602843_S8	SUPER__5	1	113776203	21907566	110986660	97.5482	27.2353	37.1	53.6
602843_S8	SUPER__6	1	111457381	22726654	110798889	99.4092	28.9137	37.1	55.4
602843_S8	SUPER__7	1	98951147	20105252	97483694	98.517	28.7351	37.1	54.6
602843_S8	SUPER__8	1	93510542	18947488	92602533	99.029	28.7867	37.1	55
602843_S8	SUPER__9	1	91912741	18314135	91110761	99.1275	28.2698	37.1	55.6
602843_S8	SUPER__10	1	84231690	17299880	83147352	98.7127	29.0123	37.1	53.4
602843_S8	SUPER__11	1	83622935	16926195	82631043	98.8139	28.4545	37.1	53.5
602843_S8	SUPER__12	1	81635540	16509621	80669159	98.8162	28.6991	37.1	52.6
602843_S8	SUPER__13	1	72972725	14350778	71778810	98.3639	27.8636	37.1	50.8
602843_S8	SUPER__14	1	61507012	12139556	59412997	96.5955	27.0831	36.9	49.6
602843_S8	SUPER__15	1	60856427	12486984	60351651	99.1705	28.9245	37.1	54.3
602843_S8	SUPER__16	1	55580494	11191742	55286444	99.4709	28.4811	37.1	55.8
602843_S8	SUPER__17	1	54681234	10369554	53500658	97.841	26.695	37.1	53.4
602843_S8	SUPER__18	1	52719951	10598690	52259290	99.1262	28.4845	37.1	55.7
602843_S8	SUPER__19	1	43711415	8508593	43273845	98.999	27.542	37.1	55.6
602843_S8	SUPER__20	1	28462450	5503834	28104424	98.7421	27.2457	37.1	55.1
602843_S8	SUPER__21	1	25775296	4031429	23522850	91.2612	21.8569	37	38.4
602843_S8	SUPER__22	1	17753772	3526361	17520871	98.6882	27.7781	37.1	53.9
602843_S8	SUPER__23	1	2327365	446211	2309024	99.2119	26.9688	37	54.5
602844_S11	SUPER__1	1	244374582	67639647	241139565	98.6762	36.6215	37.7	50.4
602844_S11	SUPER__2	1	212563729	62194052	210908959	99.2215	38.6409	37.7	52.6
602844_S11	SUPER__3	1	211792393	61291854	210182985	99.2401	38.1643	37.7	52
602844_S11	SUPER__4	1	121730464	35156719	120466279	98.9615	37.9858	37.7	50.3
602844_S11	SUPER__5	1	113776203	32257705	111295263	97.8195	37.6522	37.7	52.2
602844_S11	SUPER__6	1	111457381	32402353	110885037	99.4865	38.5933	37.8	53.9
602844_S11	SUPER__7	1	98951147	28071333	97677509	98.7129	37.507	37.7	53.1
602844_S11	SUPER__8	1	93510542	26668174	92832025	99.2744	37.8554	37.8	53.4
602844_S11	SUPER__9	1	91912741	26782840	91205200	99.2302	38.8067	37.8	54.3
602844_S11	SUPER__10	1	84231690	24102010	83294155	98.887	37.8022	37.7	52.1
602844_S11	SUPER__11	1	83622935	24826650	82717153	98.9168	39.2271	37.7	52.2
602844_S11	SUPER__12	1	81635540	24150200	80740471	98.9036	39.3886	37.8	51.2
602844_S11	SUPER__13	1	72972725	21315686	72038083	98.7192	38.855	37.8	48.8
602844_S11	SUPER__14	1	61507012	18981074	59925156	97.4282	40.129	37.5	48.4
602844_S11	SUPER__15	1	60856427	18147775	60393269	99.2389	39.525	37.7	53.2
602844_S11	SUPER__16	1	55580494	16366448	55347311	99.5805	39.1123	37.8	54.5
602844_S11	SUPER__17	1	54681234	16451851	53650547	98.1151	40.0744	37.7	52.4
602844_S11	SUPER__18	1	52719951	15012884	52220881	99.0534	37.7689	37.8	54.3
602844_S11	SUPER__19	1	43711415	13184838	43341081	99.1528	40.2742	37.8	54.5
602844_S11	SUPER__20	1	28462450	8789762	28162397	98.9458	41.2568	37.7	54.2
602844_S11	SUPER__21	1	25775296	6239257	23675756	91.8544	32.0187	37.7	37.5
602844_S11	SUPER__22	1	17753772	5413672	17607880	99.1782	40.3155	37.7	52.8
602844_S11	SUPER__23	1	2327365	821093	2312351	99.3549	47.6158	37.6	53.4
602846_S7	SUPER__1	1	244374582	45658870	240226562	98.3026	26.66	36.6	52.4
602846_S7	SUPER__2	1	212563729	41747772	210726204	99.1355	27.9668	36.6	54.7
602846_S7	SUPER__3	1	211792393	41588354	209877841	99.096	27.9658	36.6	54.2
602846_S7	SUPER__4	1	121730464	23643677	120378214	98.8891	27.7349	36.6	53
602846_S7	SUPER__5	1	113776203	21424619	111075015	97.6259	26.8626	36.6	53.8
602846_S7	SUPER__6	1	111457381	21999124	110758779	99.3732	28.2109	36.6	55.6
602846_S7	SUPER__7	1	98951147	19223022	97583142	98.6175	27.6993	36.6	54.9
602846_S7	SUPER__8	1	93510542	18208095	92689725	99.1222	27.8722	36.6	55.3
602846_S7	SUPER__9	1	91912741	17950175	91115445	99.1326	27.9397	36.6	55.9
602846_S7	SUPER__10	1	84231690	16364477	83065192	98.6151	27.6868	36.6	54.2
602846_S7	SUPER__11	1	83622935	16646952	82673572	98.8647	28.2612	36.6	53.9
602846_S7	SUPER__12	1	81635540	16073997	80644037	98.7855	28.164	36.6	53
602846_S7	SUPER__13	1	72972725	13626689	71550379	98.0509	26.6568	36.6	52.4
602846_S7	SUPER__14	1	61507012	11802183	59692410	97.0498	26.7381	36.4	50.4
602846_S7	SUPER__15	1	60856427	12043046	60356925	99.1792	28.1632	36.6	55
602846_S7	SUPER__16	1	55580494	10987738	55290420	99.4781	28.1936	36.6	56.1
602846_S7	SUPER__17	1	54681234	10455863	53358224	97.5805	27.1871	36.6	54.1
602846_S7	SUPER__18	1	52719951	10219673	52259513	99.1266	27.6729	36.6	56
602846_S7	SUPER__19	1	43711415	8533940	43259293	98.9657	27.877	36.6	56.1
602846_S7	SUPER__20	1	28462450	5615404	28140049	98.8673	28.0614	36.5	55.3
602846_S7	SUPER__21	1	25775296	4296339	24070178	93.3847	23.5638	36.5	36.3
602846_S7	SUPER__22	1	17753772	3463264	17545909	98.8292	27.4958	36.5	54.3
602846_S7	SUPER__23	1	2327365	471519	2306740	99.1138	28.7983	36.4	55.2
602847_S10	SUPER__1	1	244374582	49123191	240469789	98.4021	27.9037	37.5	51
602847_S10	SUPER__2	1	212563729	44802022	210748038	99.1458	29.1776	37.5	53.5
602847_S10	SUPER__3	1	211792393	44711820	209791790	99.0554	29.2338	37.5	52.8
602847_S10	SUPER__4	1	121730464	25847867	120358891	98.8733	29.4737	37.5	51.6
602847_S10	SUPER__5	1	113776203	23336027	111034357	97.5901	28.4621	37.5	52.8
602847_S10	SUPER__6	1	111457381	23464173	110778761	99.3911	29.2693	37.5	54.7
602847_S10	SUPER__7	1	98951147	20433522	97438027	98.4708	28.634	37.5	53.8
602847_S10	SUPER__8	1	93510542	19369421	92488666	98.9072	28.8485	37.5	54.2
602847_S10	SUPER__9	1	91912741	19348242	91100485	99.1163	29.3061	37.5	55
602847_S10	SUPER__10	1	84231690	17499357	82995620	98.5325	28.7608	37.5	53
602847_S10	SUPER__11	1	83622935	17956767	82617273	98.7974	29.6284	37.5	52.8
602847_S10	SUPER__12	1	81635540	17612988	80671233	98.8188	30.0507	37.5	51.5
602847_S10	SUPER__13	1	72972725	15244738	71704367	98.2619	29.0487	37.5	49.8
602847_S10	SUPER__14	1	61507012	13710718	59596505	96.8938	30.0838	37.2	49.1
602847_S10	SUPER__15	1	60856427	13140095	60382932	99.2219	29.8886	37.5	53.8
602847_S10	SUPER__16	1	55580494	11868540	55305217	99.5047	29.6321	37.5	55.1
602847_S10	SUPER__17	1	54681234	11548763	53464574	97.775	29.2266	37.5	53
602847_S10	SUPER__18	1	52719951	10963055	52261459	99.1303	28.8884	37.5	55.1
602847_S10	SUPER__19	1	43711415	9294169	43255627	98.9573	29.5354	37.5	55.1
602847_S10	SUPER__20	1	28462450	6344633	28104310	98.7417	30.8863	37.5	54.7
602847_S10	SUPER__21	1	25775296	4914304	23974045	93.0117	26.2752	37.4	36.7
602847_S10	SUPER__22	1	17753772	3951183	17517605	98.6698	30.608	37.4	53.5
602847_S10	SUPER__23	1	2327365	572111	2309343	99.2256	34.1214	37.3	54.1
602862_S6	SUPER__1	1	244374582	40426057	240035686	98.2245	23.7059	36.5	52.5
602862_S6	SUPER__2	1	212563729	36970440	210559929	99.0573	24.86	36.5	54.6
602862_S6	SUPER__3	1	211792393	37089730	209721196	99.0221	25.0349	36.5	54
602862_S6	SUPER__4	1	121730464	21264491	120293953	98.8199	25.0544	36.5	52.9
602862_S6	SUPER__5	1	113776203	18741286	110815682	97.3979	23.5921	36.5	53.9
602862_S6	SUPER__6	1	111457381	19435794	110747272	99.3629	25.0343	36.5	55.5
602862_S6	SUPER__7	1	98951147	17119993	97371996	98.4041	24.7616	36.5	54.8
602862_S6	SUPER__8	1	93510542	16149127	92581665	99.0067	24.8345	36.5	55.2
602862_S6	SUPER__9	1	91912741	15780386	91224717	99.2514	24.6709	36.5	55.7
602862_S6	SUPER__10	1	84231690	14641930	83007457	98.5466	24.8305	36.5	53.9
602862_S6	SUPER__11	1	83622935	14574430	82589080	98.7637	24.8198	36.5	53.7
602862_S6	SUPER__12	1	81635540	14305980	80631081	98.7696	25.1836	36.5	52.4
602862_S6	SUPER__13	1	72972725	12218904	71655338	98.1947	24.0183	36.5	51.6
602862_S6	SUPER__14	1	61507012	10487739	59590307	96.8838	23.7695	36.3	50
602862_S6	SUPER__15	1	60856427	10602630	60329107	99.1335	24.8766	36.5	54.6
602862_S6	SUPER__16	1	55580494	9619718	55269535	99.4405	24.7954	36.5	56
602862_S6	SUPER__17	1	54681234	9068719	53379784	97.6199	23.6649	36.5	53.8
602862_S6	SUPER__18	1	52719951	9046563	52210587	99.0338	24.6055	36.5	56
602862_S6	SUPER__19	1	43711415	7402703	43260774	98.9691	24.2863	36.5	55.9
602862_S6	SUPER__20	1	28462450	4854839	28121950	98.8037	24.3543	36.5	55
602862_S6	SUPER__21	1	25775296	3628532	23732861	92.076	19.9362	36.4	37
602862_S6	SUPER__22	1	17753772	3043204	17547423	98.8377	24.2647	36.5	54.4
602862_S6	SUPER__23	1	2327365	401907	2307376	99.1411	24.6239	36.4	54.5
602863_S5	SUPER__1	1	244374582	45116329	240541297	98.4314	26.1974	36.8	51.9
602863_S5	SUPER__2	1	212563729	41189467	210695550	99.1211	27.4177	36.8	54.2
602863_S5	SUPER__3	1	211792393	40972599	209688161	99.0065	27.3809	36.8	53.7
602863_S5	SUPER__4	1	121730464	23493782	120342040	98.8594	27.4	36.8	52.6
602863_S5	SUPER__5	1	113776203	21180556	111063939	97.6161	26.4047	36.9	53.6
602863_S5	SUPER__6	1	111457381	21626126	110752909	99.3679	27.5712	36.9	55.3
602863_S5	SUPER__7	1	98951147	18809532	97435403	98.4682	26.9437	36.8	54.5
602863_S5	SUPER__8	1	93510542	17935451	92536754	98.9586	27.3061	36.9	54.7
602863_S5	SUPER__9	1	91912741	17700943	91105129	99.1213	27.4047	36.9	55.7
602863_S5	SUPER__10	1	84231690	16252982	83110404	98.6688	27.3211	36.9	53.4
602863_S5	SUPER__11	1	83622935	16432443	82674279	98.8656	27.7184	36.8	53.4
602863_S5	SUPER__12	1	81635540	15906964	80621271	98.7576	27.7239	36.9	52.7
602863_S5	SUPER__13	1	72972725	13898778	71756393	98.3332	27.0692	36.9	50.7
602863_S5	SUPER__14	1	61507012	12162403	59681311	97.0317	27.3003	36.6	50
602863_S5	SUPER__15	1	60856427	11980738	60259636	99.0193	27.8352	36.8	54.5
602863_S5	SUPER__16	1	55580494	10842368	55324483	99.5394	27.6788	36.9	55.8
602863_S5	SUPER__17	1	54681234	10480303	53437879	97.7262	27.1147	36.8	53.6
602863_S5	SUPER__18	1	52719951	10052502	52229313	99.0694	27.0701	36.9	55.7
602863_S5	SUPER__19	1	43711415	8473212	43279984	99.013	27.5333	36.9	55.8
602863_S5	SUPER__20	1	28462450	5695923	28134519	98.8478	28.339	36.8	55
602863_S5	SUPER__21	1	25775296	4148248	23701623	91.9548	22.5998	36.8	37.6
602863_S5	SUPER__22	1	17753772	3500973	17525819	98.716	27.669	36.8	54
602863_S5	SUPER__23	1	2327365	479530	2301154	98.8738	29.1385	36.7	55.6
602865_S12	SUPER__1	1	244374582	45764575	240174426	98.2813	26.4248	37	52.3
602865_S12	SUPER__2	1	212563729	41973344	210688225	99.1177	27.7954	37	54.2
602865_S12	SUPER__3	1	211792393	42092331	209771581	99.0459	27.9873	37	53.7
602865_S12	SUPER__4	1	121730464	24123832	120377539	98.8886	27.9839	37	52.5
602865_S12	SUPER__5	1	113776203	21356741	111360180	97.8765	26.4715	37	53.6
602865_S12	SUPER__6	1	111457381	21956057	110775726	99.3884	27.8436	37	55.3
602865_S12	SUPER__7	1	98951147	19390881	97408190	98.4407	27.6169	37	54.5
602865_S12	SUPER__8	1	93510542	18279659	92489178	98.9078	27.6737	37	54.9
602865_S12	SUPER__9	1	91912741	17788858	91065359	99.0781	27.3714	37	55.5
602865_S12	SUPER__10	1	84231690	16414716	82997370	98.5346	27.4322	37	53.8
602865_S12	SUPER__11	1	83622935	16489190	82638060	98.8222	27.6533	37	53.5
602865_S12	SUPER__12	1	81635540	16003592	80610730	98.7447	27.7256	37	52.7
602865_S12	SUPER__13	1	72972725	14077294	71827078	98.43	27.2549	37	50.4
602865_S12	SUPER__14	1	61507012	12020020	59572577	96.8549	26.8141	36.8	49.7
602865_S12	SUPER__15	1	60856427	12007468	60320752	99.1198	27.7371	37	54.4
602865_S12	SUPER__16	1	55580494	10895174	55293087	99.4829	27.6336	37	55.6
602865_S12	SUPER__17	1	54681234	10355846	53410136	97.6754	26.6192	37	53.5
602865_S12	SUPER__18	1	52719951	10261408	52238639	99.087	27.4853	37	55.6
602865_S12	SUPER__19	1	43711415	8455247	43243368	98.9292	27.3112	37	55.7
602865_S12	SUPER__20	1	28462450	5548635	28146787	98.8909	27.4147	37	54.8
602865_S12	SUPER__21	1	25775296	4189024	23677689	91.8619	22.695	36.9	37.4
602865_S12	SUPER__22	1	17753772	3487083	17516462	98.6633	27.4031	37	54
602865_S12	SUPER__23	1	2327365	471070	2307623	99.1517	28.4553	36.9	54.3
602870_S9	SUPER__1	1	244374582	49292322	240669853	98.484	28.4037	37.1	51.7
602870_S9	SUPER__2	1	212563729	44591215	210552559	99.0539	29.4641	37.1	54.3
602870_S9	SUPER__3	1	211792393	44772246	209798041	99.0583	29.7125	37.1	53.8
602870_S9	SUPER__4	1	121730464	25820823	120389021	98.898	29.896	37.1	52.6
602870_S9	SUPER__5	1	113776203	22663148	111211214	97.7456	28.0104	37.1	53.5
602870_S9	SUPER__6	1	111457381	23416929	110767719	99.3812	29.619	37.1	55.3
602870_S9	SUPER__7	1	98951147	20613122	97648228	98.6833	29.311	37.1	54.5
602870_S9	SUPER__8	1	93510542	19529392	92723382	99.1582	29.4867	37.1	54.8
602870_S9	SUPER__9	1	91912741	18986904	91122793	99.1405	29.1353	37.1	55.5
602870_S9	SUPER__10	1	84231690	17527349	83076271	98.6283	29.2383	37.1	53.8
602870_S9	SUPER__11	1	83622935	17500751	82696297	98.8919	29.2867	37.1	53.6
602870_S9	SUPER__12	1	81635540	16987183	80678812	98.828	29.3528	37.1	52.7
602870_S9	SUPER__13	1	72972725	14849469	71800542	98.3937	28.6645	37.1	50.7
602870_S9	SUPER__14	1	61507012	12506843	59436944	96.6344	27.8764	36.9	50
602870_S9	SUPER__15	1	60856427	12712839	60284050	99.0595	29.2862	37.1	54.4
602870_S9	SUPER__16	1	55580494	11587210	55306037	99.5062	29.3166	37.1	55.7
602870_S9	SUPER__17	1	54681234	10815317	53380533	97.6213	27.698	37.1	53.6
602870_S9	SUPER__18	1	52719951	10888779	52251328	99.1111	29.0824	37.1	55.7
602870_S9	SUPER__19	1	43711415	8908328	43274916	99.0014	28.6714	37.1	55.6
602870_S9	SUPER__20	1	28462450	5810636	28126648	98.8202	28.6136	37.1	54.9
602870_S9	SUPER__21	1	25775296	4106809	23197685	89.9997	22.1342	37	38.4
602870_S9	SUPER__22	1	17753772	3654727	17552190	98.8646	28.6164	37.1	53.9
602870_S9	SUPER__23	1	2327365	469652	2305614	99.0654	28.2196	37	54.6
602876_S13	SUPER__1	1	244374582	40501188	240407982	98.3768	23.5484	36.7	51.8
602876_S13	SUPER__2	1	212563729	37298604	210656162	99.1026	24.8604	36.7	54.1
602876_S13	SUPER__3	1	211792393	36654277	209744389	99.033	24.5261	36.7	53.5
602876_S13	SUPER__4	1	121730464	20738892	120428011	98.9301	24.2106	36.7	52.2
602876_S13	SUPER__5	1	113776203	19414963	111013729	97.572	24.2397	36.7	53.5
602876_S13	SUPER__6	1	111457381	19510411	110762000	99.3761	24.9162	36.7	55.2
602876_S13	SUPER__7	1	98951147	16934585	97491111	98.5245	24.2859	36.7	54.4
602876_S13	SUPER__8	1	93510542	15954085	92668833	99.0999	24.3351	36.7	54.8
